id,name,brand_name,price,discount_rate,rating_average,review_count,quantity_sold,sales_status
275969483,Nước sen Hậu Giang (toner) giúp phục hồi cho da rất nhạy cảm Cocoon 310ml,The Cocoon Original Vietnam,225000,25,4.5,16,5883,Hot
275967828,Sữa rửa mặt nghệ Hưng Yên Cocoon 310ml,The Cocoon Original Vietnam,255000,15,5.0,7,955,Hot
275798194,Sữa rửa mặt tẩy trang sáng da Hatomugi 130g/tuýp,Hatomugi,45000,50,5.0,8,76,Slow
275798162,Sữa rửa mặt làm sáng da Hatomugi 170g/tuýp,Reihaku Hatomugi,55000,7,5.0,1,12,Slow
275587669,Set 3 lọ xịt mọc tóc Minoxidil Bailleul Pháp - 2%,HISTOLAB,750000,0,5.0,1,25,Slow
273608404,Kem Chống Nắng Garnier Kiềm Dầu Và Sáng Da Light Complete Super UV Matte SPF50+ PA+++ 30ml,Garnier,245000,0,0.0,0,1,Slow
273429907,CeraVe Hydrating Cleanser - Sữa Rửa Mặt Cho Da Khô - Hỗn Hợp Khô Nhạy Cảm,CeraVe,65000,0,0.0,0,3,Slow
272128994,Túi refill lotion dưỡng ẩm tối ưu Hada Labo Advanced Nourish Lotion dùng cho da dầu 170ml,Hada Labo,125000,23,0.0,0,31,Slow
197902381,Nước tẩy trang sạch sâu dưỡng trắng Hada Labo Micellar Water Whitening 240ml,Hada Labo,106000,25,4.6,31,481,Slow
194005605,Sữa Rửa Mặt Dịu Nhẹ Cho Da Nhạy Cảm Cetaphil Gentle Skin Cleanser 1000ml,Cetaphil,899000,0,4.8,4,24,Slow
185591382,Hộp mặt nạ dưỡng trắng chuyên sâu Hada Labo Premium Whitening Serum Mask 115g (hộp 5 miếng x 23g/ miếng),Hada Labo,170000,21,5.0,21,231,Slow
161368381,Dung dịch tẩy tế bào chết Paula’s Choice Skin Perfecting 2% BHA Liquid Exfoliant 118 ml-2010,Paula's Choice,598000,37,4.5,13,32,Slow
116557922,Bộ đôi Kem chống nắng dạng sữa dưỡng da kiềm dầu bảo vệ hoàn hảo + Kem chống nắng dạng gel dưỡng ẩm bảo vệ hoàn hảo (Anessa Gold Milk 60ml + Gold Gel 90g),ANESSA,903000,25,4.7,7,2129,Hot
85653803,Combo 10 Mặt Nạ BNBG Dưỡng Trắng Da Vita Genic Whitening Jelly Mask 30ml x10,BNBG,161100,45,5.0,3,71,Slow
84376854,Combo 5 Bông tẩy trang Jomi 120 miếng/gói,Jomi,138000,33,5.0,26,162,Slow
73429271,Kem chống lão hóa Vichy Liftactiv Collagen Specialist 15ml,VICHY,145000,0,4.5,18,212,Slow
58902320,Nước Tẩy Trang Làm Sạch Sâu Và Kiểm Soát Bã Nhờn Cho Da Dầu Và Da Mụn La Roche Posay Effaclar Micellar Water 100ml,La Roche-Posay,265000,0,4.1,11,37,Slow
55615086,Kem Dưỡng Trắng Da Tế Bào Gốc Hàn Quốc Cấp Ẩm Xóa Nhăn Phục Hồi Trẻ Hoá Da Và Chống Lão Hoá Cellkey-Scien White Cream (30g),CELLKEY-SCIEN,833000,15,4.8,69,228,Slow
54461832,Sữa Rửa Mặt Tạo Bọt NIVEA Chiết Xuất Hoa Hồng Hokkaido (100ml) - 84984,Nivea,76500,27,5.0,1,8,Slow
33785195,Sữa rửa mặt hỗ trợ trị mụn Senka Perfect Whip Acne Care 100g,Senka,93000,26,4.7,419,63850,Hot
33254716,Kem dưỡng ẩm chống nắng ban ngày dạng gel Hada Labo Koi-Gokujyun UV White Gel SPF50+ PA++++ 90g,Hada Labo,358500,20,4.6,256,1621,Hot
25739400,Floslek Pharma Kem Kiểm Soát Dầu Và Điều Tiết Nhờn Mattifying Cream 50ml,Floslek,470000,0,5.0,7,31,Slow
15823487,Dung dịch dưỡng ẩm tối ưu Hada Labo Advanced Nourish Lotion dùng cho da thường và da khô 100ml,Hada Labo,115000,21,4.8,228,1676,Hot
15823484,Dung dịch dưỡng ẩm tối ưu Hada Labo Advanced Nourish Lotion dùng cho da dầu 100ml,Hada Labo,115000,21,4.7,324,3044,Hot
14114437,Kem chống nắng dạng tinh chất Senka Perfect UV Essence 50g,Senka,161000,23,4.5,151,1496,Hot
10130932,Bông tẩy trang bạch tuyết 500g (0.5kg),Bông Bạch Tuyết,188000,0,4.8,38,210,Slow
6884515,Sữa rửa mặt dạng bùn Trà tràm – Naruko Tea Tree Purifying Clay Mask and Cleanser in 1 (120g),Naruko,279000,0,4.7,205,812,Hot
1313887,Kem chống nắng Skin Aqua dưỡng ẩm - dạng sữa dùng hàng ngày Sunplay Skin UV Moisture SPF 50 - PA++++ 30g,Sunplay,86000,26,4.8,310,5619,Hot
877460,Combo 5 Miếng Dán hỗ trợ điều trị Mụn Mayancare 20 Miếng (0.8cm),Mayan,134000,23,4.7,148,3046,Hot
877328,Combo 3 Giấy Thấm Dầu Mayan Than Hoạt Tính (100 Tờ),Mayan,82000,22,5.0,40,883,Hot
630793,Kem chống nắng Skin Aqua trang điểm tạo nền trắng mịn & đều màu dạng sữa Sunplay Skin Clear White CC Milk SPF 50 - PA++++ 25g,Sunplay,119000,23,4.7,221,1612,Hot
278965268,Sữa rửa mặt dành cho người da mụn - Mistine Acne Clear VitC Facial Foam 100g,Mistine,59000,46,4.0,1,14,Slow
278786929,Combo 10 gói Chống Nắng Dạng Sữa OHUI Day Shield Sunquid 1ml/gói,OHUI,80000,0,0.0,0,6,Slow
278737951,Nước Tẩy Trang Sen Hậu Giang Sạch Bụi Siêu Mịn PM1.0 - Có Prebiotics Dịu Êm Cho Da Rất Nhạy Cảm Cocoon 140ml,The Cocoon Original Vietnam,99000,35,5.0,5,56,Slow
278641264,[Gift] Cài tóc Hada Labo xinh xắn (màu ngẫu nhiên),Hada Labo,15000,0,0.0,0,42,Slow
278198909,Kem Dưỡng Ban Ngày Olay Regenerist 50G,Olay,347500,30,5.0,2,3008,Hot
277738698,Kem dưỡng ban đêm Olay Regenerist Micro Sculpting Cream Night (50g) - Hàng chính hãng,Olay,389000,17,4.7,3,14,Slow
277444032,Bông Tẩy Trang Miniso Nhật Bản 100% Cotton - 180 Miếng - Sạch Sâu - An Toàn Cho Da - HÀNG CHÍNH HÃNG MINIIN,MINIIN,19000,0,5.0,2,30,Slow
276486487,Sữa Rửa Mặt Rosette Làm Giảm Mụn Face Wash Pasta Acne Clear 120G,Rosette,133200,17,5.0,1,7,Slow
276284395,Nước tẩy trang Evoluderm Eau Micellaire 500ml,Evoluderm,159500,51,5.0,2,24,Slow
276130279,Dầu tẩy trang hoa hồng Cocoon 140ml,The Cocoon Original Vietnam,150000,17,5.0,3,44,Slow
276032346,Kem dưỡng da giảm mụn chuyên sâu Acnes Lab Acne Repair Cream 20g,Acnes,146000,21,5.0,1,59,Slow
275967423,Nước tẩy trang bí đao Cocoon 140ml,The Cocoon Original Vietnam,121000,15,5.0,1,23,Slow
275239168,[MỚI] Serum dưỡng da và phục hồi da sau nắng Anessa Night Sun Care Serum 180ml,ANESSA,443000,28,5.0,2,23,Slow
274852820,Kem dưỡng ẩm cho nam dạng gel Oxy Hydrating Gel 50g,OXY,169000,21,5.0,4,31,Slow
274600993,Kem dưỡng ẩm cho da mụn - nhạy cảm Hada Labo dạng gel Acne Care Calming Gel Cream 50g,Hada Labo,209000,25,4.5,8,49,Slow
273954108,Serum làm trắng và thu nhỏ lỗ chân lông Anodin Niacinamide 10 Plus Hàn Quốc 33ml,Dabo,499000,0,5.0,1,4,Slow
273400169,Kem chống nắng cho nam 3 trong 1 bảo vệ vượt trội SPF 50 PA++++ Men Stay Simplicity Invisible Sunscreen 80ml,Men Stay Simplicity,399000,0,0.0,0,24,Slow
273186025,Tinh chất vitamin C dưỡng trắng - mờ thâm cao cấp Melano CC Premium Whitening Essence 20ml,Melano CC,299000,27,5.0,11,128,Slow
273186022,Sữa rửa mặt dưỡng trắng Melano CC Deep Clear Enzyme Face Wash 130g,Melano CC,142000,23,4.7,9,51,Slow
272389754,[Nội Địa Nhật Bản] Sữa rửa mặt nam tạo bọt Sạch nhờn cho da dầu UNO Whip Wash Nhật Bản 130g,Dabo,135000,0,5.0,3,23,Slow
263108650,Nước Tẩy Trang Garnier Micellar Cleansing Water Salicylic BHA 400ml,Garnier,185000,0,4.7,3,21,Slow
261968820,Dưỡng chất ngăn lão hóa sớm Intense Enriching Serum 45ml,d program,706500,26,5.0,3,20,Slow
248580159,KEM ZALE VÀNG 3GR THÁI LAN - NHẬP KHẨU,Zale,47500,0,5.0,3,23,Slow
247287160,Serum dưỡng trắng Hada Labo Perfect White Tranexamic Acid 2% (30ml),Hada Labo,275000,22,3.9,7,93,Slow
217515948,Combo 30 gói Kem Dưỡng Trắng Da Whoo Gongjinhyang Seol Radiant White Moisture Cream 1ml,the history of whoo,240000,43,5.0,6,38,Slow
166177255,Kem dưỡng  da Sắc Ngọc Khang 5 trong 1 ban ngày 30g giúp nuôi dưỡng làn da sáng khỏe - mờ thâm nám ngăn ngừa lão hóa,Sắc Ngọc Khang,295000,50,4.8,35,183,Slow
159886869,Kem dưỡng ngày trắng da - làm sáng da -làm mờ dấu hiệu lão hóa da Lá House Herbal White DD Cream SPF 60PA+++ 10ml/30ml,Lá House,445000,0,5.0,58,412,Slow
159264926,Kem mờ sẹo - liền sẹo chuyên sâu Scarz Intensive Gel 9g ( dạng gel),ScarZ,116000,21,4.8,50,297,Slow
109267729,Tẩy Trang Mắt Môi Chuyên Dụng Maybelline New York Eye & Lip Makeup Remover 40ml - 150ml,Maybelline NewYork,154000,0,5.0,8,99,Slow
74625269,Gel chấm mụn - mờ thâm Oxy Anti-Acne Spot Gel 10g,OXY,61000,20,4.6,68,406,Slow
59476465,Set Dưỡng Chất Khoáng Cô Đặc Giúp Phục Hồi Và Bảo Vệ Da Vichy Minéral 89 50ml + 10ml,VICHY,768000,0,4.8,4,35,Slow
55339097,Bộ đôi Kem chống nắng dạng xịt dưỡng da bảo vệ hoàn hảo + Kem chống nắng dạng sữa dưỡng da kiềm dầu bảo vệ hoàn hảo (Anessa Gold Spray 60g + Gold Milk 20ml),ANESSA,569000,23,4.8,26,101,Slow
54417619,Nước Tẩy Trang NIVEA Pearl Radiant Sáng Da | Sạch Sâu (200 ml) - 84911,Nivea,87500,26,4.7,7,9151,Hot
51559883,Bộ đôi Kem chống nắng dạng sữa dưỡng da kiềm dầu bảo vệ hoàn hảo (Anessa Gold Milk 60ml + Gold Milk 20ml),ANESSA,662000,34,4.8,242,10273,Hot
51542411,Kem chống nắng dạng gel dưỡng ẩm bảo vệ hoàn hảo Anessa Perfect UV Sunscreen Skincare Gel SPF50+ PA++++ 90g,ANESSA,439500,24,4.7,30,2152,Hot
50889283,BÔNG TẨY TRANG MINISO Hộp 1000 MIẾNG,MINISO,49000,0,4.5,75,455,Slow
1313881,Kem chống nắng Skin Aqua dưỡng trắng & dưỡng ẩm - dùng hàng ngày dạng gel Sunplay Skin Aqua Silky White Gel Eco Việt Nam SPF 50 - PA++++ 30g,Sunplay,86000,26,4.7,174,2151,Hot
1021869,Nước Tẩy Trang Tươi Mát LOreal Paris Micellar Water (400ml),L'ORÉAL,195000,0,0.0,0,17,Slow
877472,Combo 10 Mặt Nạ Dermal Tinh Chất Collagen Các Loại - Giao Mẫu Ngẫu Nhiên,Dermal,95000,34,4.1,36,589,Hot
630811,Kem chống nắng Skin Aqua dưỡng trắng & dưỡng ẩm - dùng hàng ngày dạng gel Sunplay Skin Aqua Silky White Gel Eco Việt Nam SPF 50 - PA++++ 70g,Sunplay,159000,21,4.8,210,990,Hot
278979258,Nước Tẩy Trang LOreal Tươi Mát Cho Da Dầu - Hỗn Hợp 400ml,L'Oréal Paris,199000,17,0.0,0,9,Slow
278237993,Hộp mặt nạ tinh chất làm dịu và cải thiện da mụn - nhạy cảm cao cấp Hada Labo Premium Pore Care Serum Mask (115g/5 miếng),Hada Labo,175000,20,0.0,0,8,Slow
277738751,Kem dưỡng trắng da Olay Luminous Niacinamide + AHA Moisturiser (50g) - Hàng chính hãng,Olay,389000,29,0.0,0,19,Slow
277738721,Kem dưỡng trẻ hóa da ban đêm Olay Regenerist Retinol 24 Night Moisturiser (50g) - Hàng chính hãng,Olay,429000,22,4.8,4,12,Slow
277361648,Kem Dưỡng Mờ Thâm Giảm Nếp Nhăn Vùng Mắt Beauplus+ Wrinkle Care Eye Cream (20 G),Beauplus+,145000,50,5.0,1,9,Slow
276658730,Kem dưỡng chống lão hóa Bielenda Neuro Retinol - Kem Bielenda Retinol,Bielenda,320000,0,0.0,0,2,Slow
276380632,Combo 10 Mặt Nạ Truyền HA Cấp Ẩm Chuyên Sâu WonJin Effect Hydro Rise Hyaluronic Mask,Wonjin Effect,206000,49,0.0,0,21,Slow
276285063,Kem dưỡng ẩm làm mềm bảo vệ da tay Evoluderm 150ml,Evoluderm,109000,38,5.0,2,24,Slow
276243363,Siêu Tinh Chất Giảm Thâm Nám Chuyên Biệt Angels Liquid Tranexamic Mela Zero Ampoule 30ml,Angel's Liquid,589000,49,5.0,5,22,Slow
276181086,Combo 10 Mặt Nạ Cấp Ẩm Đa Tầng - Căng bóng Da BNBG PDRN Hydrating Skinbooster Mask 30ML,BNBG,176000,58,0.0,0,21,Slow
276177890,[Tặng giấy thấm dầu] Kem Chống Nắng Cấp Ẩm Dịu Da Cell Fusion C Aquatica Sunscreen 100 SPF 50+/PA,Cell Fusion C,409000,21,0.0,0,18,Slow
276177807,Kem Chống Nắng Cho Da Nhạy Cảm Cell Fusion C Derma Relief Sunscreen SPF50+/PA,Cell Fusion C,382000,27,5.0,2,10,Slow
276032345,Serum C15 dưỡng sáng mờ thâm - ngăn ngừa lõa hóa Acnes Lab C15 Serum 15ml,Acnes,326000,21,4.3,7,74,Slow
275970275,Thạch bí đao dưỡng ẩm Cocoon 100ml,The Cocoon Original Vietnam,321000,15,5.0,3,8,Slow
275969862,Tinh chất nghệ Hưng Yên (serum) C10 Cocoon giúp sáng da và mờ vết thâm 30ml,The Cocoon Original Vietnam,271500,15,5.0,2,124,Slow
275969204,Nước bí đao cân bằng da (toner) Cocoon 140ml,The Cocoon Original Vietnam,155500,19,4.7,3,15,Slow
275968828,Sữa rửa mặt dạng gel rửa mặt cà phê Đắk Lắk Cocoon 310ml,The Cocoon Original Vietnam,250750,16,5.0,1,11,Slow
275968083,Sữa rửa mặt dạng gel rửa mặt cà phê Đắk Lắk Cocoon 140ml,The Cocoon Original Vietnam,163000,15,5.0,2,14,Slow
275796078,Sữa rửa mặt Simple Refreshing Facial Wash giúp làm sạch da (50ml/150ml) - Hàng chính hãng,SIMPLE,89000,0,0.0,0,2,Slow
272278680,Serum chống nắng ngăn sạm - nám da Skin Aqua Nexta Shield Serum UV Essence SPF50+ PA++++ 50g ( dạng sữa),Nexta,275000,20,5.0,3,16,Slow
201796359,[LOREAL PARIS] Nước Tẩy Trang Cho Da Dầu Nhạy Cảm Làm Sạch Sâu Tươi Mát Micellar Water 3-in-1 Refreshing 400/95/30ml,L'ORÉAL,45000,0,5.0,1,9,Slow
197902379,Nước tẩy trang sạch sâu dưỡng ẩm Hada Labo Micellar Water Hydrating 240ml,Hada Labo,106000,22,4.7,51,470,Slow
188847073,Gel rửa mặt BHA Compliment No Problem làm sạch sâu - giảm viêm & mụn 200ml,COMPLIMENT,79000,0,5.0,19,85,Slow
174045175,Kem chống nắng nâng tông Skin Aqua Tone up Latte Beige cho mọi tông da - dạng tinh chất Sunplay Skin Aqua Tone Up UV Essence Latte Beige SPF 50+ PA++++ 50g,Sunplay,156000,23,4.8,164,1533,Hot
173879072,Bộ đôi Kem chống nắng dạng sữa dưỡng da kiềm dầu bảo vệ hoàn hảo (Anessa Gold Milk 20ml + Gold Milk 12ml),ANESSA,385000,0,0.0,0,2,Slow
172917857,Sữa Rửa Mặt Tạo Bọt Ngừa Mụn Và Dưỡng Sáng Da Chai 29347 Reihaku Hatomugi Facial Whip (160 mL),Hatomugi,145000,50,5.0,3,7,Slow
155608692,Mặt Nạ Mắt Giảm Thâm Giảm Nếp Nhăn JM Solution Honey Luminous Royal Propolis Eye Patch Black 60 miếng - JESS SHOP COSMETICS,Jmsolution,163000,0,4.5,7,38,Slow
142366252,Kem chống nắng LA ROCHE POSAY dành cho da dầu - ANTHELIOS XL DRY TOUCH GEL CREAM SPF50+ 50ml,Laroche Posay,580000,0,5.0,2,7,Slow
138189005,Kem Dưỡng Tranexamic Acid Mờ Nám Chuyên Sâu Angels Liquid Mela Cream,Angel's Liquid,530000,47,0.0,0,9,Slow
114028279,Serum dưỡng ẩm và chống lão hóa Senka Deep Moist 3X HA 30ml,Senka,339000,26,5.0,1,46,Slow
50037073,Cicaplast Baume B5 La Roche-Posay Kem Dưỡng Làm Dịu Mát Mượt & Phục Hồi Da Phù Hợp Cho Trẻ Em - Trẻ Sơ Sinh (100ml) - M6918702,La Roche-Posay,510000,0,4.5,17,90,Slow
44968655,Bông tẩy trang Emily gói 120 miếng,Emily,49000,0,4.8,6,142,Slow
16536522,Kem chống nắng lót nền trang điểm cao cấp Hàn Quốc Benew Perfection Sunblock Cream (50ml) - Hàng Chính Hãng,Benew,150000,0,0.0,0,12,Slow
8949494,Bộ Sản Phẩm Chăm Sóc Mụn Sưng Viêm La Roche-Posay Effaclar A.I. 15ml ,La Roche-Posay,765000,0,5.0,1,9,Slow
2616909,Nước Tẩy Trang Làm Sạch Sâu & Kiểm Soát Bã Nhờn Cho Da Dầu Nhạy Cảm La Roche-Posay Micellar Water Ultra Oily Skin 400ml,La Roche-Posay,510000,0,4.7,15,82,Slow
2406967,Bọt rửa mặt dưỡng ẩm Hada Labo Gokujyun Moisturizing Foaming Wash 160ml,Hada Labo,156000,29,4.7,293,2413,Hot
2397037,Sữa Rửa Mặt Tạo Bọt Chiết Xuất Đất Sét Trắng Senka Perfect White Clay New 14840 (120g),Senka,105500,18,4.6,105,46096,Hot
902013,Nước Tẩy Trang LOreal 3 In 1 Micellar Làm Sạch Sâu (400ml),L'ORÉAL,198000,0,5.0,7,37,Slow
638369,Kem Chống Nắng Không Màu Kiểm Soát Dầu La Roche-Posay Anthelios XL Dry Touch Gel-Cream SPF 50+ UVB & UVA (50ml),La Roche-Posay,335000,0,4.5,26,135,Slow
470430,Kem Dưỡng Giảm Mụn - Ngừa Thâm - Thông Thoáng Lỗ Chân Lông La Roche-Posay Effaclar Duo+ 40ml,La Roche-Posay,425000,0,4.7,15,98,Slow
279160969,Bộ Làm Sạch THE WHOO Gongjinhyang Clarifying Cleansing Duo Kit,the history of whoo,375000,25,0.0,0,1,Slow
278325219,Kem chống nắng dành cho hoạt động thể thao Cancer Council Sport Sunscreen SPF50+ (35ml/110ml) - Hàng chính hãng,Cancer Council,149000,17,0.0,0,2,Slow
277989743,Tinh chất dưỡng da Olay 5 in 1 Super Serum (30ml) - Hàng chính hãng,Olay,649000,46,0.0,0,6,Slow
277444109,Bông Tẩy Trang La Mer Cotton Organic - 120 - 201 Miếng Mềm Mịn - An Toàn Cho Da - HÀNG CHÍNH HÃNG MINIIN,MINIIN,39000,0,5.0,1,16,Slow
276430754,Kem dưỡng mắt keo ong làm sáng và săn chắc vùng mắt CNP Propolis Essential Eye Cream 50ml,CNP Laboratory,705000,25,0.0,0,2,Slow
276430416, Tinh chất thu nhỏ lỗ chân lông AHA giúp làn da mịn màng CNP Derma Answer Anti-Pore Peel AHA Ampule,CNP Laboratory,307500,25,0.0,0,2,Slow
276421961,Serum dưỡng ẩm cho da mụn - nhạy cảm Hada Labo Acne Care Calming Serum 30ml,Hada Labo,275000,20,0.0,0,12,Slow
276377890,Khăn Tẩy Trang SenaDemar làm sạch -loại bỏ bã nhờn gói 45 miếng hạn 2027,Senademar,130000,0,0.0,0,3,Slow
276243570,Serum Dưỡng Trắng Da - Cấp Ẩm Đa Tầng Angels Liquid Glutathione 700mg + 5% HA 7Day Whitening Program 30ml,Angel's Liquid,389000,37,0.0,0,14,Slow
276112759,Sữa rửa mặt PERFECT DIARY axit amin tạo bọt dịu nhẹ cho da nhạy cảm 200ml,PERFECT DIARY,219000,28,5.0,1,8,Slow
276025993,Sữa rửa mặt dạng gel ẩm mịn sáng da căn bóng chứa AHA/PHA OHUI Miracle Toning Jelly Cleanser 180ml,OHUI,465000,25,0.0,0,7,Slow
275970372,Thạch Nghệ Hưng Yên Cocoon 100ml,The Cocoon Original Vietnam,319500,15,5.0,4,38,Slow
275724734,Set Sữa Chống Nắng Bảo Vệ Anessa 60ml + Serum Dưỡng Da Và Phục Hồi Da Sau Nắng Night Sun 12ml,ANESSA,489000,0,5.0,2,8,Slow
275408920,Nước tẩy trang sạch sâu cho da mụn - nhạy cảm Hada Labo Micellar Water Acne Care 240ml,Hada Labo,111000,24,5.0,2,113,Slow
274732426,Sữa tắm keo ong sạch sâu - cân bằng độ ẩm - dưỡng da mềm mịn AEkyung showermate Honeyrop Propolis 1000ml,Dabo,335000,0,0.0,0,1,Slow
273398528,Sữa Rửa Mặt Dạng Gel Dành Cho Da Dầu Nhạy Cảm Effaclar Gel Moussant Purifiant La Roche Posay 50ml,La Roche-Posay,50000,0,4.7,17,57,Slow
272278675,Serum chống nắng ngăn sạm - nám da Skin Aqua Nexta Shield Serum UV Essence SPF50+ PA++++ 50g ( dạng tinh chất),Nexta,275000,20,4.5,7,62,Slow
272225874,Khăn Ứớt Tẩy Trang Dưỡng Ẩm Bổ Sung Acid Hyaluronic Kose Softymo Nhật Bản (Gói refill 52 Miếng),Softymo,109000,0,5.0,1,3,Slow
271072283,Nước Tẩy Trang LOreal Làm Sạch Sâu Cho Da Dầu Revitalift Crystal Purifying Micellar Water 400ml,L'ORÉAL,85000,0,5.0,1,4,Slow
260847275,Gel giảm sẹo lồi - phì đại Rejuvasil,Rejuvaskin,410000,11,4.6,323,1245,Hot
247287159,Dung dịch dưỡng trắng da tối ưu Hada Labo Perfect White Tranexamic Acid Lotion 170ml,Hada Labo,209000,25,4.8,17,173,Slow
214088788,Serum Dưỡng Thể NIVEA Sáng Da Ban Đêm (180 ml) - 88367 (Bao bì thay đổi theo từng đợt nhập hàng),Nivea,145500,6,5.0,2,11,Slow
191081573,Sữa Rửa Mặt Cho Da Nhờn Mụn CeraVe Foaming Cleanser Gel Moussant 236ml,CeraVe,360000,0,5.0,1,16,Slow
187311456,Son Dưỡng Môi NIVEA Caring Color Có Màu (4.8 G),Nivea,96000,12,0.0,0,26,Slow
164443857,Kem Collagen Chống lão hóa - lên Tone da Hàn Quốc DABO Collagen Lifting Tone Up Cream 50ml,Dabo,385000,0,5.0,1,1,Slow
109266606,Sữa Rửa Mặt Simple Refreshing Facial Wash 150ml,SIMPLE,175000,0,4.7,34,140,Slow
97556502,Combo 10 Mặt Nạ Chống Lão Hóa - Giảm Nếp Nhăn BNBG Vita Cocktail AGE Foil Mask 30mlx10,BNBG,191000,56,5.0,6,20,Slow
90508754,Hydration moisturizer cream - kem cấp ẩm kiềm dầu - chống mụn - dưỡng trắng da Wonmom 50g,Wonmom,263500,15,4.5,7,34,Slow
79411386,Kem chống nắng nâng tông Skin Aqua Tone up Rose cho da trắng - khuyết điểm xanh hoặc tái xanh - dạng tinh chất Sunplay Skin Aqua Tone Up UV Essence Happiness Aura (Rose) SPF 50+ PA++++ 50g,Sunplay,156000,23,4.8,216,2236,Hot
71672934, Kem Dưỡng Phục Hồi - Làm Dịu Da La Roche Posay Cicaplast Baume B5 (100ml),La Roche-Posay,659000,0,5.0,134,489,Slow
58976113,Sữa Rửa Mặt Tạo Bọt Ngừa Mụn Oriss 100g - Chuyên Dành Cho Da Mụn,Oriss,149000,0,4.8,101,313,Slow
55984957,Sữa rửa mặt dưỡng ẩm sáng hồng da Whoo GJH Soo Hydrating Foam Cleanser 40ml,the history of whoo,145000,28,4.8,17,125,Slow
26281520,Sữa rửa mặt shikioriori soy milk,Kumano,115000,50,4.0,2,7,Slow
16061455,Nước tẩy trang Loreal Micellar Water 3-in-1 Refreshing Even For Sensitive Skin,L'ORÉAL,195000,0,5.0,13,79,Slow
14448351,Bông Tẩy trang Miniso 0200006421 (180 miếng),MINISO,39400,0,5.0,41,346,Slow
14365490,Gel Rửa Mặt Và Tẩy Tế Bào Chết SVR Sebiaclear Gel Moussant (55ml) - VIVALUST COSMETICS,SVR,140000,0,4.8,11,66,Slow
3626379,Gel Hỗ Trợ Trị Sẹo - Mờ Vết Thâm - Thâm Mụn Vitara - Se Gel - BER05 (15g),VITARA,215000,0,4.8,10,156,Slow
2469325,Xịt Khoáng 50ml La roche posay,La Roche-Posay,175000,0,4.8,12,82,Slow
876442,Tẩy Trang Bioderma Sensibio H2O (500ml),BIODERMA,549000,0,4.7,30,500,Hot
422217,Kem Dưỡng Chống Nhăn Và Săn Chắc Da Ban Ngày Vichy Liftactiv Supreme - 100679444 (50ml),VICHY,1150000,0,3.0,2,10,Slow
279222025,Gel chống nắng dưỡng ẩm màu vàng Anessa Perfect UV Sunscreen Skincare Gel NB SPF50+ PA++++ 90g - MẪU MỚI 2026,ANESSA,565000,0,0.0,0,240,Slow
278900990,Tinh chất dưỡng sáng da Luvum Green Citrus Vitamin C Serum Plus (30ml) - Hàng chính hãng,Luvum,499000,17,0.0,0,1,Slow
278525066,Mặt nạ vải sinh học Emmié By Happyskin Complete Hydration Tencel Mask (1 miếng/5 miếng) - Hàng chính hãng,Emmie by happySkin,45000,10,0.0,0,2,Slow
278445458,Kem chống nắng Oribe Radiant Derma Shield SPF 50+ PA++++ chống tia UVA/UVB ánh sáng xanh dành cho mọi loại da,Oribe,400000,0,0.0,0,1,Slow
277872776,Serum dưỡng da B3 Dermarium Omnipotent (10ml/30ml) - Hàng chính hãng,Dermarium,340000,24,0.0,0,2,Slow
277164627,Serum bakuchiol (1%) thuần chay thay thế retinol cho da nhạy cảm giúp tăng sinh collagen MooGoo Úc,Moogoo,638000,0,0.0,0,1,Slow
276435985,Mặt nạ ngủ tái sinh và chống lão hóa belif Regenerating Mask 75ml,Belif,637500,25,5.0,3,5,Slow
276130106,Mặt nạ bí đao Cocoon 30ml ,The Cocoon Original Vietnam,128700,15,5.0,2,25,Slow
275969886,Tinh chất nghệ Hưng Yên C22 với 22% vitamin C sáng da chuyên sâu & mờ vết thâm Cocoon 30ml,The Cocoon Original Vietnam,388000,15,0.0,0,14,Slow
